240,2013-07-26
241,2013-07-26
242,2013-07-26
243,2013-07-26
244,2013-07-26
245,2013-07-26
246,2013-07-26
247,2013-07-26
248,2013-07-26
249,2013-07-26
250,2013-07-26
251,2013-07-26
252,2013-07-26
253,2013-07-26
254,2013-07-26
255,2013-07-26
256,2013-07-26
257,2013-07-26
258,2013-07-26
259,2013-07-26
260,2013-07-26
261,2013-07-26
262,2013-07-26
263,2013-07-26
264,2013-07-26
265,2013-07-26
266,2013-07-26
267,2013-07-26
268,2013-07-26
269,2013-07-26
270,2013-07-26
271,2013-07-26
272,2013-07-26
273,2013-07-26
274,2013-07-26
275,2013-07-26
276,2013-07-26
277,2013-07-26
278,2013-07-26
279,2013-07-26
280,2013-07-26
281,2013-07-26
282,2013-07-26
283,2013-07-26
284,2013-07-26
285,2013-07-26
286,2013-07-26
287,2013-07-26
288,2013-07-26
289,2013-07-26
290,2013-07-26
291,2013-07-26
292,2013-07-26
293,2013-07-26
294,2013-07-26
295,2013-07-26
296,2013-07-26
297,2013-07-26
298,2013-07-26
299,2013-07-26
300,2013-07-26
301,2013-07-26
302,2013-07-26
303,2013-07-26
304,2013-07-26
305,2013-07-26
306,2013-07-26
307,2013-07-26
308,2013-07-26
309,2013-07-26
310,2013-07-26
311,2013-07-26
312,2013-07-26
313,2013-07-26
314,2013-07-26
315,2013-07-26
316,2013-07-26
317,2013-07-26
318,2013-07-26
319,2013-07-26
320,2013-07-26
321,2013-07-26
322,2013-07-26
323,2013-07-26
324,2013-07-26
325,2013-07-26
326,2013-07-26
327,2013-07-26
328,2013-07-26
329,2013-07-26
330,2013-07-26
331,2013-07-26
332,2013-07-26
333,2013-07-26
334,2013-07-26
335,2013-07-26
336,2013-07-26
337,2013-07-26
338,2013-07-26
339,2013-07-26
340,2013-07-26
341,2013-07-26
342,2013-07-26
343,2013-07-26
344,2013-07-26
345,2013-07-26
346,2013-07-26
347,2013-07-27
348,2013-07-27
349,2013-07-27
350,2013-07-27
351,2013-07-27
352,2013-07-27
353,2013-07-27
354,2013-07-27
355,2013-07-27
356,2013-07-27
357,2013-07-27
358,2013-07-27
359,2013-07-27
360,2013-07-27
361,2013-07-27
362,2013-07-27
363,2013-07-27
364,2013-07-27
365,2013-07-27
366,2013-07-27
367,2013-07-27
368,2013-07-27
369,2013-07-27
370,2013-07-27
371,2013-07-27
372,2013-07-27
373,2013-07-27
374,2013-07-27
375,2013-07-27
376,2013-07-27
377,2013-07-27
378,2013-07-27
379,2013-07-27
380,2013-07-27
381,2013-07-27
382,2013-07-27
383,2013-07-27
384,2013-07-27
385,2013-07-27
386,2013-07-27
387,2013-07-27
388,2013-07-27
389,2013-07-27
390,2013-07-27
391,2013-07-27
392,2013-07-27
393,2013-07-27
394,2013-07-27
395,2013-07-27
396,2013-07-27
397,2013-07-27
398,2013-07-27
399,2013-07-27
400,2013-07-27
401,2013-07-27
402,2013-07-27
403,2013-07-27
404,2013-07-27
405,2013-07-27
406,2013-07-27
407,2013-07-27
408,2013-07-27
409,2013-07-27
410,2013-07-27
411,2013-07-27
412,2013-07-27
413,2013-07-27
414,2013-07-27
415,2013-07-27
416,2013-07-27
417,2013-07-27
418,2013-07-27
419,2013-07-27
420,2013-07-27
421,2013-07-27
422,2013-07-27
423,2013-07-27
424,2013-07-27
425,2013-07-27
426,2013-07-27
427,2013-07-27
428,2013-07-27
429,2013-07-27
430,2013-07-27
431,2013-07-27
432,2013-07-27
433,2013-07-27
434,2013-07-27
435,2013-07-27
436,2013-07-27
437,2013-07-27
438,2013-07-27
439,2013-07-27
440,2013-07-27
441,2013-07-27
442,2013-07-27
443,2013-07-27
444,2013-07-27
445,2013-07-27
446,2013-07-27
447,2013-07-27
448,2013-07-27
449,2013-07-27
450,2013-07-27
451,2013-07-27
452,2013-07-27
453,2013-07-27
454,2013-07-27
455,2013-07-27
456,2013-07-27
457,2013-07-27
458,2013-07-27
459,2013-07-27
460,2013-07-27
461,2013-07-27
462,2013-07-27
463,2013-07-27
464,2013-07-27
465,2013-07-27
466,2013-07-27
467,2013-07-27
468,2013-07-27
469,2013-07-27
470,2013-07-27
471,2013-07-27
472,2013-07-27
473,2013-07-27
474,2013-07-27
475,2013-07-27
476,2013-07-27
477,2013-07-27
478,2013-07-27
479,2013-07-27
480,2013-07-27
481,2013-07-27
482,2013-07-27
483,2013-07-27
484,2013-07-27
485,2013-07-27
486,2013-07-27
487,2013-07-27
488,2013-07-27
489,2013-07-27
490,2013-07-27
491,2013-07-27
492,2013-07-27
493,2013-07-27
494,2013-07-27
495,2013-07-27
496,2013-07-27
497,2013-07-27
498,2013-07-27
499,2013-07-27
500,2013-07-27
501,2013-07-27
502,2013-07-27
503,2013-07-27
504,2013-07-27
505,2013-07-27
506,2013-07-27
507,2013-07-27
508,2013-07-27
509,2013-07-27
510,2013-07-28
511,2013-07-28
512,2013-07-28
513,2013-07-28
514,2013-07-28
515,2013-07-28
516,2013-07-28
517,2013-07-28
518,2013-07-28
519,2013-07-28
520,2013-07-28
521,2013-07-28
522,2013-07-28
523,2013-07-28
524,2013-07-28
525,2013-07-28
526,2013-07-28
527,2013-07-28
528,2013-07-28
529,2013-07-28
530,2013-07-28
531,2013-07-28
532,2013-07-28
533,2013-07-28
534,2013-07-28
535,2013-07-28
536,2013-07-28
537,2013-07-28
538,2013-07-28
539,2013-07-28
540,2013-07-28
541,2013-07-28
542,2013-07-28
543,2013-07-28
544,2013-07-28
545,2013-07-28
546,2013-07-28
547,2013-07-28
548,2013-07-28
549,2013-07-28
550,2013-07-28
551,2013-07-28
552,2013-07-28
553,2013-07-28
554,2013-07-28
555,2013-07-28
556,2013-07-28
557,2013-07-28
558,2013-07-28
559,2013-07-28
560,2013-07-28
561,2013-07-28
562,2013-07-28
563,2013-07-28
564,2013-07-28
565,2013-07-28
566,2013-07-28
567,2013-07-28
568,2013-07-28
569,2013-07-28
570,2013-07-28
571,2013-07-28
572,2013-07-28
573,2013-07-28
574,2013-07-28
575,2013-07-28
576,2013-07-28
577,2013-07-28
578,2013-07-28
579,2013-07-28
580,2013-07-28
581,2013-07-28
582,2013-07-28
583,2013-07-28
584,2013-07-28
585,2013-07-28
586,2013-07-28
587,2013-07-28
588,2013-07-28
589,2013-07-28
590,2013-07-28
591,2013-07-28
592,2013-07-28
593,2013-07-28
594,2013-07-28
595,2013-07-28
596,2013-07-28
597,2013-07-28
598,2013-07-28
599,2013-07-28
600,2013-07-28
601,2013-07-28
602,2013-07-28
603,2013-07-28
604,2013-07-28
605,2013-07-28
606,2013-07-28
607,2013-07-28
608,2013-07-28
609,2013-07-28
610,2013-07-28
611,2013-07-28
612,2013-07-28
613,2013-07-28
614,2013-07-28
615,2013-07-28
616,2013-07-28
617,2013-07-28
618,2013-07-28
619,2013-07-28
620,2013-07-28
621,2013-07-28
622,2013-07-28
623,2013-07-28
624,2013-07-28
625,2013-07-28
626,2013-07-28
627,2013-07-28
628,2013-07-28
629,2013-07-28
630,2013-07-28
631,2013-07-28
632,2013-07-28
633,2013-07-28
634,2013-07-28
635,2013-07-28
636,2013-07-28
637,2013-07-28
638,2013-07-28
639,2013-07-28
640,2013-07-28
641,2013-07-28
642,2013-07-28
643,2013-07-28
644,2013-07-28
645,2013-07-28
646,2013-07-28
647,2013-07-28
648,2013-07-28
649,2013-07-28
650,2013-07-28
651,2013-07-28
652,2013-07-28
653,2013-07-28
654,2013-07-28
655,2013-07-28
656,2013-07-28
657,2013-07-28
658,2013-07-28
659,2013-07-28
660,2013-07-28
661,2013-07-28
662,2013-07-28
663,2013-07-28
664,2013-07-28
665,2013-07-28
666,2013-07-28
667,2013-07-28
668,2013-07-28
669,2013-07-28
670,2013-07-28
671,2013-07-28
672,2013-07-29
673,2013-07-29
674,2013-07-29
675,2013-07-29
676,2013-07-29
677,2013-07-29
678,2013-07-29
679,2013-07-29
680,2013-07-29
681,2013-07-29
682,2013-07-29
683,2013-07-29
684,2013-07-29
685,2013-07-29
686,2013-07-29
687,2013-07-29
688,2013-07-29
689,2013-07-29
690,2013-07-29
691,2013-07-29
692,2013-07-29
693,2013-07-29
694,2013-07-29
695,2013-07-29
696,2013-07-29
697,2013-07-29
698,2013-07-29
699,2013-07-29
700,2013-07-29
701,2013-07-29
702,2013-07-29
703,2013-07-29
704,2013-07-29
705,2013-07-29
706,2013-07-29
707,2013-07-29
708,2013-07-29
709,2013-07-29
710,2013-07-29
711,2013-07-29
712,2013-07-29
713,2013-07-29
714,2013-07-29
715,2013-07-29
716,2013-07-29
717,2013-07-29
718,2013-07-29
719,2013-07-29
720,2013-07-29
721,2013-07-29
722,2013-07-29
723,2013-07-29
724,2013-07-29
725,2013-07-29
726,2013-07-29
727,2013-07-29
728,2013-07-29
729,2013-07-29
730,2013-07-29
731,2013-07-29
732,2013-07-29
733,2013-07-29
734,2013-07-29
735,2013-07-29
736,2013-07-29
737,2013-07-29
738,2013-07-29
739,2013-07-29
740,2013-07-29
741,2013-07-29
742,2013-07-29
743,2013-07-29
744,2013-07-29
745,2013-07-29
746,2013-07-29
747,2013-07-29
748,2013-07-29
749,2013-07-29
750,2013-07-29
751,2013-07-29
752,2013-07-29
753,2013-07-29
754,2013-07-29
755,2013-07-29
756,2013-07-29
757,2013-07-29
758,2013-07-29
759,2013-07-29
760,2013-07-29
761,2013-07-29
762,2013-07-29
763,2013-07-29
764,2013-07-29
765,2013-07-29
766,2013-07-29
767,2013-07-29
768,2013-07-29
769,2013-07-29
770,2013-07-29
771,2013-07-29
772,2013-07-29
773,2013-07-29
774,2013-07-29
775,2013-07-29
776,2013-07-29
777,2013-07-29
778,2013-07-29
779,2013-07-29
780,2013-07-29
781,2013-07-29
782,2013-07-29
783,2013-07-29
784,2013-07-29
785,2013-07-29
786,2013-07-29
787,2013-07-29
788,2013-07-29
789,2013-07-29
790,2013-07-29
791,2013-07-29
792,2013-07-29
793,2013-07-29
794,2013-07-29
795,2013-07-29
796,2013-07-29
797,2013-07-29
798,2013-07-29
799,2013-07-29
800,2013-07-29
801,2013-07-29
802,2013-07-29
803,2013-07-29
804,2013-07-29
805,2013-07-29
806,2013-07-29
807,2013-07-29
808,2013-07-29
809,2013-07-29
810,2013-07-29
811,2013-07-29
812,2013-07-29
813,2013-07-29
814,2013-07-29
815,2013-07-29
816,2013-07-29
817,2013-07-29
818,2013-07-29
819,2013-07-29
820,2013-07-29
821,2013-07-29
822,2013-07-29
823,2013-07-29
824,2013-07-29
825,2013-07-29
826,2013-07-29
827,2013-07-29
828,2013-07-29
829,2013-07-29
830,2013-07-29
831,2013-07-29
832,2013-07-29
833,2013-07-29
834,2013-07-29
835,2013-07-29
836,2013-07-29
837,2013-07-29
838,2013-07-29
839,2013-07-29
840,2013-07-29
841,2013-07-29
842,2013-07-29
843,2013-07-29
844,2013-07-29
845,2013-07-29
846,2013-07-29
847,2013-07-29
848,2013-07-29
849,2013-07-29
850,2013-07-29
851,2013-07-29
852,2013-07-29
853,2013-07-29
854,2013-07-29
855,2013-07-29
856,2013-07-29
857,2013-07-29
858,2013-07-29
859,2013-07-29
860,2013-07-29
861,2013-07-29
862,2013-07-29
863,2013-07-29
864,2013-07-29
865,2013-07-29
866,2013-07-29
867,2013-07-29
868,2013-07-29
869,2013-07-29
870,2013-07-29
871,2013-07-29
872,2013-07-29
873,2013-07-29
874,2013-07-29
875,2013-07-29
876,2013-07-29
877,2013-07-29
878,2013-07-30
879,2013-07-30
880,2013-07-30
881,2013-07-30
882,2013-07-30
883,2013-07-30
884,2013-07-30
885,2013-07-30
886,2013-07-30
887,2013-07-30
888,2013-07-30
889,2013-07-30
890,2013-07-30
891,2013-07-30
892,2013-07-30
893,2013-07-30
894,2013-07-30
895,2013-07-30
896,2013-07-30
897,2013-07-30
898,2013-07-30
899,2013-07-30
900,2013-07-30
901,2013-07-30
902,2013-07-30
903,2013-07-30
904,2013-07-30
905,2013-07-30
906,2013-07-30
907,2013-07-30
908,2013-07-30
909,2013-07-30
910,2013-07-30
911,2013-07-30
912,2013-07-30
913,2013-07-30
914,2013-07-30
915,2013-07-30
916,2013-07-30
917,2013-07-30
918,2013-07-30
919,2013-07-30
920,2013-07-30
921,2013-07-30
922,2013-07-30
923,2013-07-30
924,2013-07-30
925,2013-07-30
926,2013-07-30
927,2013-07-30
928,2013-07-30
929,2013-07-30
930,2013-07-30
931,2013-07-30
932,2013-07-30
933,2013-07-30
934,2013-07-30
935,2013-07-30
936,2013-07-30
937,2013-07-30
938,2013-07-30
939,2013-07-30
940,2013-07-30
941,2013-07-30
942,2013-07-30
943,2013-07-30
944,2013-07-30
945,2013-07-30
946,2013-07-30
947,2013-07-30
948,2013-07-30
949,2013-07-30
950,2013-07-30
951,2013-07-30
952,2013-07-30
953,2013-07-30
954,2013-07-30
955,2013-07-30
956,2013-07-30
957,2013-07-30
958,2013-07-30
959,2013-07-30
960,2013-07-30
961,2013-07-30
962,2013-07-30
963,2013-07-30
964,2013-07-30
965,2013-07-30
966,2013-07-30
967,2013-07-30
968,2013-07-30
969,2013-07-30
970,2013-07-30
971,2013-07-30
972,2013-07-30
973,2013-07-30
974,2013-07-30
975,2013-07-30
976,2013-07-30
977,2013-07-30
978,2013-07-30
979,2013-07-30
980,2013-07-30
981,2013-07-30
982,2013-07-30
983,2013-07-30
984,2013-07-30
985,2013-07-30
986,2013-07-30
987,2013-07-30
988,2013-07-30
989,2013-07-30
990,2013-07-30
991,2013-07-30
992,2013-07-30
993,2013-07-30
994,2013-07-30
995,2013-07-30
996,2013-07-30
997,2013-07-30
998,2013-07-30
999,2013-07-30
1000,2013-07-30
1001,2013-07-30
1002,2013-07-30
1003,2013-07-30
1004,2013-07-30
1005,2013-07-30
1006,2013-07-30
1007,2013-07-30
1008,2013-07-30
1009,2013-07-30
1010,2013-07-30
1011,2013-07-30
1012,2013-07-30
1013,2013-07-30
1014,2013-07-30
1015,2013-07-30
1016,2013-07-30
1017,2013-07-30
1018,2013-07-30
1019,2013-07-30
1020,2013-07-30
1021,2013-07-30
1022,2013-07-30
1023,2013-07-30
1024,2013-07-30
1025,2013-07-30
1026,2013-07-30
1027,2013-07-30
1028,2013-07-30
1029,2013-07-30
1030,2013-07-30
1031,2013-07-30
1032,2013-07-30
1033,2013-07-30
1034,2013-07-30
1035,2013-07-30
1036,2013-07-30
1037,2013-07-30
1038,2013-07-30
1039,2013-07-30
1040,2013-07-30
1041,2013-07-30
1042,2013-07-30
1043,2013-07-30
1044,2013-07-30
1045,2013-07-30
1046,2013-07-30
1047,2013-07-30
1048,2013-07-30
1049,2013-07-30
1050,2013-07-30
1051,2013-07-30
1052,2013-07-30
1053,2013-07-30
1054,2013-07-30
1055,2013-07-30
1056,2013-07-30
1057,2013-07-30
1058,2013-07-30
1059,2013-07-30
1060,2013-07-30
1061,2013-07-30
1062,2013-07-30
1063,2013-07-30
1064,2013-07-30
1065,2013-07-30
1066,2013-07-30
1067,2013-07-30
1068,2013-07-30
1069,2013-07-30
1070,2013-07-30
1071,2013-07-30
1072,2013-07-30
1073,2013-07-30
1074,2013-07-30
1075,2013-07-30
1076,2013-07-30
1077,2013-07-31
1078,2013-07-31
1079,2013-07-31
1080,2013-07-31
1081,2013-07-31
1082,2013-07-31
1083,2013-07-31
1084,2013-07-31
1085,2013-07-31
1086,2013-07-31
1087,2013-07-31
1088,2013-07-31
1089,2013-07-31
1090,2013-07-31
1091,2013-07-31
1092,2013-07-31
1093,2013-07-31
1094,2013-07-31
1095,2013-07-31
1096,2013-07-31
1097,2013-07-31
1098,2013-07-31
1099,2013-07-31
1100,2013-07-31
1101,2013-07-31
1102,2013-07-31
1103,2013-07-31
1104,2013-07-31
1105,2013-07-31
1106,2013-07-31
1107,2013-07-31
1108,2013-07-31
1109,2013-07-31
1110,2013-07-31
1111,2013-07-31
1112,2013-07-31
1113,2013-07-31
1114,2013-07-31
1115,2013-07-31
1116,2013-07-31
1117,2013-07-31
1118,2013-07-31
1119,2013-07-31
1120,2013-07-31
1121,2013-07-31
1122,2013-07-31
1123,2013-07-31
1124,2013-07-31
1125,2013-07-31
1126,2013-07-31
1127,2013-07-31
1128,2013-07-31
1129,2013-07-31
1130,2013-07-31
1131,2013-07-31
1132,2013-07-31
1133,2013-07-31
1134,2013-07-31
1135,2013-07-31
1136,2013-07-31
1137,2013-07-31
1138,2013-07-31
1139,2013-07-31
1140,2013-07-31
1141,2013-07-31
1142,2013-07-31
1143,2013-07-31
1144,2013-07-31
1145,2013-07-31
1146,2013-07-31
1147,2013-07-31
1148,2013-07-31
1149,2013-07-31
1150,2013-07-31
1151,2013-07-31
1152,2013-07-31
1153,2013-07-31
1154,2013-07-31
1155,2013-07-31
1156,2013-07-31
1157,2013-07-31
1158,2013-07-31
1159,2013-07-31
1160,2013-07-31
1161,2013-07-31
1162,2013-07-31
1163,2013-07-31
1164,2013-07-31
1165,2013-07-31
1166,2013-07-31
1167,2013-07-31
1168,2013-07-31
1169,2013-07-31
1170,2013-07-31
1171,2013-07-31
1172,2013-07-31
1173,2013-07-31
1174,2013-07-31
1175,2013-07-31
1176,2013-07-31
1177,2013-07-31
1178,2013-07-31
1179,2013-07-31
1180,2013-07-31
1181,2013-07-31
1182,2013-07-31
1183,2013-07-31
1184,2013-07-31
1185,2013-07-31
1186,2013-07-31
1187,2013-07-31
1188,2013-07-31
1189,2013-07-31
1190,2013-07-31
1191,2013-07-31
1192,2013-07-31
1193,2013-07-31
1194,2013-07-31
1195,2013-07-31
1196,2013-07-31
1197,2013-07-31
1198,2013-07-31
1199,2013-07-31
1200,2013-07-31
1201,2013-07-31
1202,2013-07-31
1203,2013-07-31
1204,2013-07-31
1205,2013-07-31
1206,2013-07-31
1207,2013-07-31
1208,2013-07-31
1209,2013-07-31
1210,2013-07-31
1211,2013-07-31
1212,2013-07-31
1213,2013-07-31
1214,2013-07-31
1215,2013-07-31
1216,2013-07-31
1217,2013-07-31
1218,2013-07-31
1219,2013-07-31
1220,2013-07-31
1221,2013-07-31
1222,2013-07-31
1223,2013-07-31
1224,2013-07-31
1225,2013-07-31
1226,2013-07-31
1227,2013-07-31
1228,2013-07-31
1229,2013-07-31
1230,2013-07-31
1231,2013-07-31
1232,2013-07-31
1233,2013-07-31
1234,2013-07-31
1235,2013-07-31
1236,2013-07-31
1237,2013-07-31
1238,2013-07-31
1239,2013-07-31
1240,2013-07-31
1241,2013-07-31
1242,2013-07-31
1243,2013-07-31
1244,2013-07-31
1245,2013-07-31
1246,2013-07-31
1247,2013-07-31
1248,2013-07-31
1249,2013-07-31
1250,2013-07-31
1251,2013-07-31
1252,2013-07-31
1253,2013-07-31
1254,2013-07-31
1255,2013-07-31
1256,2013-07-31
1257,2013-07-31
1258,2013-07-31
1259,2013-07-31
1260,2013-07-31
1261,2013-07-31
1262,2013-07-31
1263,2013-07-31
1264,2013-07-31
1265,2013-07-31
1266,2013-07-31
1267,2013-07-31
1268,2013-07-31
1269,2013-07-31
1270,2013-07-31
1271,2013-07-31
1272,2013-07-31
1273,2013-07-31
1274,2013-07-31
1275,2013-07-31
1276,2013-07-31
1277,2013-07-31
1278,2013-07-31
1279,2013-07-31
1280,2013-07-31
1281,2013-07-31
1282,2013-07-31
1283,2013-07-31
1284,2013-07-31
1285,2013-07-31
1286,2013-07-31
1287,2013-07-31
1288,2013-07-31
1289,2013-07-31
1290,2013-07-31
1291,2013-07-31
1292,2013-07-31
1293,2013-07-31
1294,2013-07-31
1295,2013-07-31
1296,2013-07-31
1297,2013-08-01
1298,2013-08-01
1299,2013-08-01
1300,2013-08-01
1301,2013-08-01
1302,2013-08-01
1303,2013-08-01
1304,2013-08-01
1305,2013-08-01
1306,2013-08-01
1307,2013-08-01
1308,2013-08-01
1309,2013-08-01
1310,2013-08-01
1311,2013-08-01
1312,2013-08-01
1313,2013-08-01
1314,2013-08-01
1315,2013-08-01
1316,2013-08-01
1317,2013-08-01
1318,2013-08-01
1319,2013-08-01
1320,2013-08-01
1321,2013-08-01
1322,2013-08-01
1323,2013-08-01
1324,2013-08-01
1325,2013-08-01
1326,2013-08-01
1327,2013-08-01
1328,2013-08-01
1329,2013-08-01
1330,2013-08-01
1331,2013-08-01
1332,2013-08-01
1333,2013-08-01
1334,2013-08-01
1335,2013-08-01
1336,2013-08-01
1337,2013-08-01
1338,2013-08-01
1339,2013-08-01
1340,2013-08-01
1341,2013-08-01
1342,2013-08-01
1343,2013-08-01
1344,2013-08-01
1345,2013-08-01
1346,2013-08-01
1347,2013-08-01
1348,2013-08-01
1349,2013-08-01
1350,2013-08-01
1351,2013-08-01
1352,2013-08-01
1353,2013-08-01
1354,2013-08-01
1355,2013-08-01
1356,2013-08-01
1357,2013-08-01
1358,2013-08-01
1359,2013-08-01
1360,2013-08-01
1361,2013-08-01
1362,2013-08-01
1363,2013-08-01
1364,2013-08-01
1365,2013-08-01
1366,2013-08-01
1367,2013-08-01
1368,2013-08-01
1369,2013-08-01
1370,2013-08-01
1371,2013-08-01
1372,2013-08-01
1373,2013-08-01
1374,2013-08-01
1375,2013-08-01
1376,2013-08-01
1377,2013-08-01
1378,2013-08-01
1379,2013-08-01
1380,2013-08-01
1381,2013-08-01
1382,2013-08-01
1383,2013-08-01
1384,2013-08-01
1385,2013-08-01
1386,2013-08-01
1387,2013-08-01
1388,2013-08-01
1389,2013-08-01
1390,2013-08-01
1391,2013-08-01
1392,2013-08-01
1393,2013-08-01
1394,2013-08-01
1395,2013-08-01
1396,2013-08-01
1397,2013-08-01
1398,2013-08-01
1399,2013-08-01
1400,2013-08-01
1401,2013-08-01
1402,2013-08-01
1403,2013-08-01
1404,2013-08-01
1405,2013-08-01
1406,2013-08-01
1407,2013-08-01
1408,2013-08-01
1409,2013-08-01
1410,2013-08-01
1411,2013-08-01
1412,2013-08-01
1413,2013-08-01
1414,2013-08-01
1415,2013-08-01
1416,2013-08-01
1417,2013-08-01
1418,2013-08-01
1419,2013-08-01
1420,2013-08-01
1421,2013-08-01
1422,2013-08-01
1423,2013-08-01
1424,2013-08-01
1425,2013-08-01
1426,2013-08-01
1427,2013-08-01
1428,2013-08-01
1429,2013-08-01
1430,2013-08-01
1431,2013-08-01
1432,2013-08-01
1433,2013-08-01
1434,2013-08-01
1435,2013-08-01
1436,2013-08-01
1437,2013-08-01
1438,2013-08-01
1439,2013-08-01
1440,2013-08-01
1441,2013-08-01
1442,2013-08-01
1443,2013-08-01
1444,2013-08-01
1445,2013-08-01
1446,2013-08-01
1447,2013-08-01
1448,2013-08-01
1449,2013-08-01
1450,2013-08-01
1451,2013-08-01
1452,2013-08-01
1453,2013-08-01
1454,2013-08-01
1455,2013-08-01
1456,2013-08-01
1457,2013-08-01
1458,2013-08-01
1459,2013-08-01
1460,2013-08-01
1461,2013-08-01
1462,2013-08-01
1463,2013-08-01
1464,2013-08-01
1465,2013-08-01
1466,2013-08-01
1467,2013-08-01
1468,2013-08-01
1469,2013-08-01
1470,2013-08-01
1471,2013-08-01
1472,2013-08-01
1473,2013-08-01
1474,2013-08-01
1475,2013-08-01
1476,2013-08-01
1477,2013-08-01
1478,2013-08-01
1479,2013-08-01
1480,2013-08-01
1481,2013-08-01
1482,2013-08-01
1483,2013-08-01
1484,2013-08-01
1485,2013-08-01
1486,2013-08-01
1487,2013-08-01
1488,2013-08-01
1489,2013-08-01
1490,2013-08-01
1491,2013-08-01
1492,2013-08-01
1493,2013-08-01
1494,2013-08-01
1495,2013-08-01
1496,2013-08-01
1497,2013-08-01
1498,2013-08-01
1499,2013-08-01
